"Row","REQ_OPEN_DATE_ID_SK","ANALYST_INIT_CONTACT_ID_SK","REQ_TYPE_DESC","REQ_CONFIG_ITEM_NAME","INIT_USER_GROUP","REQ_PRIORITY_SYM_DESC","REQ_IMPACT_SYM_DESC","REQ_CATEGORY_NAME","LOCATION_NAME","END_USER_CONTACT_ID_SK","ELAPSED_DAYS"
"1486","20210910","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Process Request","Argentina.Campana","127480","3"
"1487","20220118","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Access & Privileges","United States.NA Headquarters","176725","14"
"1488","20220107","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Mexico.Ver. D.Varillas","105162","41"
"1489","20220107","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Access & Privileges","United States.NA Headquarters","176725","6"
"1490","20211124","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Sede","109229","5"
"1491","20211216","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Request for Information","Mexico.Veracruz","2891","1"
"1492","20211126","106026","Request","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Process Request","Argentina.Campana","11261","10"
"1493","20230913","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Applications.Others","Mexico.Veracruz","106189","23"
"1494","20230309","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Others","Mexico.Cd. de México","137027","0"
"1495","20230309","106026","Incident","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Data incident","Argentina.Sede","182771","54"
"1496","20230308","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Request for information","Argentina.Campana","151190","1"
"1497","20230918","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Behaviour.Failure","Argentina.Sede","149389","4"
"1498","20231009","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Access & Privileges","United States.Hickman","147314","8"
"1499","20210127","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Access & Privileges","Romania.Zalau","153058","1"
"1500","20210127","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Access & Privileges","Romania.Zalau","153058","1"
"1501","20210127","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Outdated Data","Japan.Kawasaki","11160","6"
"1502","20210329","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Behaviour.Failure","Mexico.Veracruz","10800","1"
"1503","20210119","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Request for Information","Mexico.Veracruz","141276","51"
"1504","20210323","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Request for Information","Saudi Arabia.DAMMAM","154948","3"
"1505","20211206","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Outdated Data","Uruguay.Montevideo","67278","51"
"1506","20211206","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Outdated Data","Uruguay.Montevideo","67278","15"
"1507","20220211","106026","Request","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Process Request","Argentina.Sede","153034","11"
"1508","20210927","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Behaviour.Failure","Colombia.Cartagena","137361","2"
"1509","20220105","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Uruguay.Montevideo","132922","6"
"1510","20211206","106026","Incident","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Argentina.Sede","130178","1"
"1511","20211206","106026","Incident","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Argentina.Sede","130178","1"
"1512","20211206","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Process Request","Italy.DALMINE","11915","4"
"1513","20211005","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Appls.Outdated Data","Argentina.Sede","170376","10"
"1514","20220504","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Appls.Request for Information","Uruguay.Montevideo","132922","117"
"1515","20220512","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Uruguay.Montevideo","132922","11"
"1516","20210211","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Request for Information","Romania.Zalau","143538","7"
"1517","20220909","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Argentina.Sede","109229","34"
"1518","20220909","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Uruguay.Montevideo","181536","3"
"1519","20220911","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Appls.Others","Colombia.Cartagena","51022","4"
"1520","20220712","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Romania.Zalau","179351","2"
"1521","20230626","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Data.Failure","Mexico.Veracruz","177682","4"
"1522","20230628","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Data.Failure","Mexico.Veracruz","174000","13"
"1523","20230622","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Performance","Mexico.Veracruz","169364","88"
"1524","20230622","106026","Incident","BI.Information Technology (IT).USD Metrics","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Data incident","Uruguay.Montevideo","186941","12"
"1525","20230627","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Data.Failure","Uruguay.Montevideo","188634","13"
"1526","20230627","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Data.Failure","Mexico.Veracruz","174000","1"
"1527","20230612","106026","Request","BI.Industrial.Internal Quality","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Access & Privileges","Mexico.Veracruz","174206","1"
"1528","20210608","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Saudi Arabia.DAMMAM","156153","1"
"1529","20210602","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Process Request","Uruguay.Montevideo","67278","1"
"1530","20210611","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Behaviour.Failure","Argentina.Campana","101884","11"
"1531","20210729","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Uruguay.Montevideo","20734","56"
"1532","20210806","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Uruguay.Montevideo","107332","6"
"1533","20210721","106026","Request","BI.Commercial.Sales - Invoicing and Costs","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Access & Privileges","Argentina.Sede","170424","2"
"1534","20210721","106026","Request","BI.Commercial.Sales - Invoicing and Costs","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Access & Privileges","Argentina.Sede","170424","2"
"1535","20211213","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Erroneous behaviour","Canada.Sault St. Marie","93760","0"
"1536","20211201","106026","Incident","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Erroneous behaviour","Argentina.Sede","153034","1"
"1537","20211201","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Request for Information","Italy.DALMINE Sede","56942","1"
"1538","20211213","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Uruguay.Montevideo","107332","0"
"1539","20211209","106026","Incident","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Sede","153034","35"
"1540","20211125","106026","Request","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Argentina.Sede","149391","5"
"1541","20211125","106026","Request","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Argentina.Sede","149391","5"
"1542","20211209","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Italy.DALMINE Sede","94636","1"
"1543","20210419","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Sede","157879","7"
"1544","20210419","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Sede","157879","2"
"1545","20210505","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","11261","34"
"1546","20210514","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Request for information","Argentina.Campana","12311","0"
"1547","20230927","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Applications.Request for information","Argentina.Campana","188250","8"
"1548","20230926","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Data.Failure","Uruguay.Montevideo","188634","10"
"1549","20210823","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Behaviour.Failure","Colombia.Cartagena","137361","1"
"1550","20211025","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Behaviour.Failure","Colombia.Cartagena","137361","2"
"1551","20211021","106026","Incident","BI.Commercial.Sales - Invoicing and Costs","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Sede","170424","21"
"1552","20211203","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","101884","3"
"1553","20210910","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Canada.Sault St. Marie","93760","0"
"1554","20220107","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Create/Delete/Modify Data","Uruguay.Montevideo","132922","6"
"1555","20220126","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","United States.Bay City","100519","35"
"1556","20220126","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","United States.Bay City","100519","35"
"1557","20210805","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Process Request","Mexico.Veracruz","141188","5"
"1558","20210608","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","11261","64"
"1559","20210608","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","11261","9"
"1560","20210608","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","11261","9"
"1561","20210608","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","11261","182"
"1562","20210806","106026","Incident","BI.Information Technology (IT).USD Metrics","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Performance","Romania.Zalau","29664","0"
"1563","20210611","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Uruguay.Montevideo","107332","0"
"1564","20231026","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Request for information","Mexico.Veracruz","175654","4"
"1565","20231003","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Applications.Access & Privileges","United States.Ambridge","190132","2"
"1566","20230804","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Create/Delete/Modify Data","Mexico.Veracruz","108416","31"
"1567","20230317","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Behaviour.Failure","Argentina.Campana","180402","27"
"1568","20230317","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Request for information","United States.Hickman","125319","10"
"1569","20220119","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Request for information","Argentina.Campana","150918","8"
"1570","20211026","106026","Request","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Business Rule Modification","Argentina.Campana","11261","133"
"1571","20220125","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Create/Delete/Modify Data","Argentina.Campana","171263","14"
"1572","20211203","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Request for Information","Italy.DALMINE Sede","56942","4"
"1573","20211203","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Request for Information","Italy.DALMINE Sede","56942","4"
"1574","20210910","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","11261","6"
"1575","20210910","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","11261","6"
"1576","20220107","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Performance","Colombia.Cartagena","137361","5"
"1577","20220425","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Canada.Sault St. Marie","93760","8"
"1578","20220818","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Uruguay.Montevideo","147392","56"
"1579","20221004","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Saudi Arabia.DAMMAM","156158","47"
"1580","20221004","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Saudi Arabia.DAMMAM","156158","47"
"1581","20221019","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Argentina.Campana","153494","13"
"1582","20221019","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Mexico.Veracruz","174000","56"
"1583","20221019","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Mexico.Veracruz","174000","56"
"1584","20220331","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Outdated Data","Mexico.Veracruz","14805","27"
"1585","20220331","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Campana","11261","32"
"1586","20220523","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Appls.Request for Information","Uruguay.Montevideo","27145","35"
"1587","20220530","106026","Incident","BI.Industrial.Engineering","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Campana","79312","14"
"1588","20231005","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Data.Failure","Brazil.Moreira César","76956","15"
"1589","20210524","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Uruguay.Montevideo","107332","4"
"1590","20210610","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Campana","11261","7"
"1591","20210507","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Request for Information","Uruguay.Montevideo","67278","0"
"1592","20210422","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Request for information","Mexico.Veracruz","131190","1"
"1593","20210428","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Uruguay.Montevideo","67278","6"
"1594","20210517","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Request for information","Romania.Calarasi","139183","3"
"1595","20210610","106026","Incident","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Sede","153034","6"
"1596","20220419","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Brazil.Pindamonhangaba","178499","9"
"1597","20220503","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Mexico.Veracruz","141276","86"
"1598","20220503","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Mexico.Veracruz","141276","55"
"1599","20220408","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Italy.DALMINE","1834","21"
"1600","20220503","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Outdated Data","Italy.DALMINE Sede","79450","135"
"1601","20220503","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Outdated Data","Italy.DALMINE Sede","79450","135"
"1602","20220404","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Argentina.Campana","55459","30"
"1603","20221110","106026","Incident","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Uruguay.Montevideo","181536","61"
"1604","20221117","106026","Request","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Appls.Others","Argentina.Campana","11261","110"
"1605","20221117","106026","Request","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Appls.Others","Argentina.Campana","11261","14"
"1606","20221031","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Mexico.Veracruz","148054","11"
"1607","20221110","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Appls.Access & Privileges","Uruguay.Montevideo","88003","21"
"1608","20221110","106026","Request","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","3-Low","3-Low","Appls.Access & Privileges","Italy.DALMINE","58174","0"
"1609","20221118","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Brazil.Pindamonhangaba","41997","25"
"1610","20221031","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","China.Qingdao","182268","11"
"1611","20221110","106026","Request","BI.Human Resources.Human Resources KPIs","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Request for Information","Mexico.Veracruz","175843","1"
"1612","20210928","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Mexico.Cd. de México","146204","3"
"1613","20220110","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Data incident","Argentina.Sede","81413","38"
"1614","20211214","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Uruguay.Montevideo","27145","7"
"1615","20211214","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Erroneous behaviour","Uruguay.Montevideo","27145","7"
"1616","20210928","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Access & Privileges","Mexico.Veracruz","46699","3"
"1617","20210818","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Access & Privileges","Mexico.Veracruz","141040","0"
"1618","20211107","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Outdated Data","Japan.Kawasaki","47026","29"
"1619","20230419","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Data incident","Uruguay.Montevideo","186941","9"
"1620","20230515","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Erroneous behaviour","Mexico.Veracruz","174000","1"
"1621","20230515","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Applications.Create/Delete/Modify Data","Romania.Calarasi","185836","38"
"1622","20221223","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Mexico.Veracruz","148054","111"
"1623","20221222","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Outdated Data","Brazil.Pindamonhangaba","182407","110"
"1624","20221222","106026","Incident","BI.Industrial.Industrial_Maintenance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Outdated Data","Brazil.Pindamonhangaba","182407","110"
"1625","20210329","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Behaviour.Failure","Argentina.Campana","59111","14"
"1626","20210329","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Applications.Request for information","Japan.Kawasaki","33254","50"
"1627","20210127","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Erroneous behaviour","Argentina.Campana","153494","61"
"1628","20210127","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Campana","101884","1"
"1629","20210312","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Security.Role.Create","Uruguay.Montevideo","103591","5"
"1630","20210127","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Romania.Zalau","7282","1"
"1631","20210408","106026","Incident","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Uruguay.Montevideo","107332","61"
"1632","20210312","106026","Request","BI.Industrial.Production","SERVICES SYSTEM ACCOUNTS","1-High","2-Medium","Appls.Process Request","Mexico.Veracruz","141276","3"
"1633","20210310","106026","Request","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Create/Delete/Modify Data","Argentina.Campana","150918","84"
"1634","20210310","106026","Request","BI.Supply Chain.Inventories","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Romania.Zalau","28682","2"
"1635","20210310","106026","Request","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Access & Privileges","Uruguay.Montevideo","97747","62"
"1636","20220203","106026","Incident","BI.BI & Analytics Tools.Business Control Panel (BCP)","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Data incident","Argentina.Neuquen","174160","4"
"1637","20220204","106026","Incident","BI.Industrial.Industrial_Performance","SERVICES SYSTEM ACCOUNTS","2-Medium","2-Medium","Appls.Others","Argentina.V. Constitucion","153614","6"
