ANALYST_INIT_CONTACT_ID_SK,REQ_TYPE_DESC,INIT_USER_GROUP,REQ_PRIORITY_SYM_DESC,REQ_IMPACT_SYM_DESC,REQ_CATEGORY_NAME,LOCATION_NAME,END_USER_CONTACT_ID_SK,ELAPSED_DAYS,DATA_MODEL,COUNTRY,OPEN_DATE,WEEK_DAY,DAYS_RANGE
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Sede,153034,43,Human Resources KPIs,Argentina,1219,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Sede,153034,43,Human Resources KPIs,Argentina,1220,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,132922,51,Supply Chain Inventories,Uruguay,1221,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Others,Argentina.Campana,11261,35,Industrial Maintenance,Argentina,1222,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,1-High,Appls.Data incident,Uruguay.Montevideo,132922,20,Supply Chain Inventories,Uruguay,1223,Sábado,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Performance,United States.Bay City,35144,20,Industrial Performance,United States,1224,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Outdated Data,Brazil.Pindamonhangaba,28388,29,Industrial Performance,Brasil,1225,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,Mexico.Veracruz,177508,29,Industrial Performance,México,1226,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Outdated Data,Uruguay.Montevideo,186941,0,USD Metrics,Uruguay,1227,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Behaviour.Failure,Argentina.Campana,86954,51,Supply Chain Inventories,Argentina,1228,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data incident,Argentina.Campana,79312,14,Industrial Engineering,Argentina,1229,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,United States.Bay City,184849,98,Supply Chain Inventories,United States,1230,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Mexico.Veracruz,141276,3,Industrial Performance,México,1231,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Mexico.Veracruz,141276,3,Industrial Performance,México,1232,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Sede,109229,30,Supply Chain Inventories,Argentina,1233,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Uruguay.Montevideo,147392,66,Industrial Performance,Uruguay,1234,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Uruguay.Montevideo,147392,66,Industrial Performance,Uruguay,1235,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Uruguay.Montevideo,141778,16,Supply Chain Inventories,Uruguay,1236,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Argentina.Campana,127480,4,Industrial Performance,Argentina,1237,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Campana,59111,17,Industrial Production,Argentina,1238,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Sede,150465,24,Invoicing and Costs,Argentina,1239,Sábado,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Sede,150465,24,Invoicing and Costs,Argentina,1240,Sábado,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Process Request,Argentina.Campana,153494,27,Industrial Performance,Argentina,1241,Jueves,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Mexico.Veracruz,2891,2,Industrial Production,México,1242,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Mexico.Veracruz,2891,2,Industrial Production,México,1243,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Japan.Kawasaki,47026,0,Industrial Performance,Japon,1244,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Request for Information,Mexico.Veracruz,141276,51,Industrial Performance,México,1245,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,China.Qingdao,61630,80,Supply Chain Inventories,China,1246,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,China.Qingdao,61630,80,Supply Chain Inventories,China,1247,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data.Failure,Uruguay.Montevideo,188634,7,Supply Chain Inventories,Uruguay,1248,Lunes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Access & Privileges,China.Baotou,172758,16,Industrial Maintenance,China,1249,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Erroneous behaviour,Indonesia.CILEGON,131667,9,Industrial Performance,Indonesia,1250,Martes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Applications.Create/Delete/Modify Data,Argentina.Sede,170379,3,Human Resources KPIs,Argentina,1251,Viernes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Italy.DALMINE Sede,56942,19,Industrial Production,Italia,1252,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,107332,12,Industrial Production,Uruguay,1253,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Outdated Data,Romania.Calarasi,139183,12,Industrial Performance,Rumania,1254,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Erroneous behaviour,Uruguay.Montevideo,107332,0,Industrial Production,Uruguay,1255,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Sede,157879,110,Business Control Panel,Argentina,1256,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Italy.DALMINE,3499,7,Business Control Panel,Italia,1257,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Italy.DALMINE Sede,151003,29,Industrial Performance,Italia,1258,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Create/Delete/Modify Data,Mexico.Veracruz,149785,54,Industrial Performance,México,1259,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Others,Uruguay.Montevideo,174336,13,Business Control Panel,Uruguay,1260,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,103591,112,Supply Chain Inventories,Uruguay,1261,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,103591,15,Supply Chain Inventories,Uruguay,1262,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Erroneous behaviour,Colombia.Bogotá,183719,8,Business Control Panel,Colombia,1263,Martes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,United States.McCarty,176437,27,Industrial Production,United States,1264,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Uruguay.Montevideo,181536,37,Supply Chain Inventories,Uruguay,1265,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Mexico.Veracruz,81734,103,Business Control Panel,México,1266,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Create/Delete/Modify Data,Argentina.Campana,11261,27,Industrial Maintenance,Argentina,1267,Jueves,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Japan.Kawasaki,47026,10,Industrial Performance,Japon,1268,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,China.Qingdao,61630,7,Business Control Panel,China,1269,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Brazil.Pindamonhangaba,35672,57,Industrial Performance,Brasil,1270,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Brazil.Pindamonhangaba,35672,57,Industrial Performance,Brasil,1271,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Mexico.Veracruz,182681,14,Industrial Performance,México,1272,Jueves,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Process Request,Italy.DALMINE,11915,9,Industrial Performance,Italia,1273,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Sede,170816,12,Human Resources KPIs,Argentina,1274,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Veracruz,61119,13,Industrial Performance,México,1275,Miércoles,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Access & Privileges,China.Qingdao,179263,6,Business Control Panel,China,1276,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,33341,22,Business Control Panel,Uruguay,1277,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Others,Brazil.Pindamonhangaba,89828,17,Industrial Production,Brasil,1278,Sábado,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Access & Privileges,Mexico.Veracruz,174000,2,Industrial Production,México,1279,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Access & Privileges,Mexico.Veracruz,174000,2,Industrial Production,México,1280,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Access & Privileges,Mexico.Veracruz,174000,2,Industrial Performance,México,1281,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,0-Critical,1-High,Applications.Behaviour.Failure,Brazil.Pindamonhangaba,28388,25,Industrial Production,Brasil,1282,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Uruguay.Montevideo,103591,5,Supply Chain Inventories,Uruguay,1283,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Others,Argentina.Sede,180403,3,Human Resources KPIs,Argentina,1284,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Others,Argentina.Sede,180403,3,Human Resources KPIs,Argentina,1285,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,107332,59,Industrial Production,Uruguay,1286,Lunes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Access & Privileges,Uruguay.Montevideo,183740,0,Supply Chain Inventories,Uruguay,1287,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Uruguay.Montevideo,103591,10,Supply Chain Inventories,Uruguay,1288,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Italy.DALMINE Sede,56881,0,Business Control Panel,Italia,1289,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Argentina.Campana,101884,19,Industrial Performance,Argentina,1290,Sábado,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Uruguay.Montevideo,103591,5,Supply Chain Inventories,Uruguay,1291,Viernes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Uruguay.Montevideo,103591,6,Supply Chain Inventories,Uruguay,1292,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Argentina.Sede,109229,5,Supply Chain Inventories,Argentina,1293,Viernes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,11261,60,Industrial Maintenance,Argentina,1294,Domingo,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Italy.DALMINE,24611,9,Industrial Performance,Italia,1295,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Behaviour.Failure,Argentina.Campana,150918,9,Industrial Performance,Argentina,1296,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Romania.Zalau,179351,65,Supply Chain Inventories,Rumania,1297,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Uruguay.Montevideo,148624,55,Supply Chain Inventories,Uruguay,1298,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,3-Low,Appls.Process Request,Argentina.Campana,79312,10,Industrial Engineering,Argentina,1299,Lunes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,3-Low,Appls.Process Request,Argentina.Campana,79312,10,Industrial Engineering,Argentina,1300,Lunes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Valentin Alsina,922,3,Industrial Production,Argentina,1301,Lunes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,3-Low,Appls.Create/Delete/Modify Data,Brazil.Pindamonhangaba,57897,3,Human Resources KPIs,Brasil,1302,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Request for Information,Romania.Zalau,150410,68,Industrial Production,Rumania,1303,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,101884,6,Industrial Production,Argentina,1304,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,101884,6,Industrial Production,Argentina,1305,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,101884,118,,Argentina,1306,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Argentina.Sede,68920,103,Industrial Performance,Argentina,1307,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Argentina.Sede,68920,103,Industrial Performance,Argentina,1308,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Argentina.Sede,109229,21,Supply Chain Inventories,Argentina,1309,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Access & Privileges,Japan.Kawasaki,44160,5,USD Metrics,Japon,1310,Viernes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,75928,62,Business Control Panel,Uruguay,1311,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Create/Delete/Modify Data,Argentina.Sede,177044,6,Invoicing and Costs,Argentina,1312,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Italy.DALMINE Sede,79450,11,Supply Chain Inventories,Italia,1313,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Cd. de México,146204,6,Business Control Panel,México,1314,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,107332,14,Industrial Production,Uruguay,1315,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Mexico.Veracruz,147504,101,Industrial Performance,México,1316,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Process Request,Argentina.Campana,157644,3,Industrial Performance,Argentina,1317,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Campana,101884,27,Industrial Production,Argentina,1318,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Erroneous behaviour,Mexico.Veracruz,2891,45,Industrial Production,México,1319,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Applications.Others,Argentina.Campana,11261,15,Industrial Performance,Argentina,1320,Lunes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Process Request,Mexico.Veracruz,100807,1,Industrial Performance,México,1321,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,20734,61,Supply Chain Inventories,Uruguay,1322,Jueves,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Request for Information,Colombia.Cartagena,135935,0,Industrial Production,Colombia,1323,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Sede,170376,8,Business Control Panel,Argentina,1324,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Argentina.Sede,140605,6,Business Control Panel,Argentina,1325,Miércoles,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Argentina.Campana,11261,0,Industrial Maintenance,Argentina,1326,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Data incident,Mexico.Veracruz,141276,210,Industrial Production,México,1327,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Behaviour.Failure,Mexico.Veracruz,139527,1,Industrial Maintenance,México,1328,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Italy.DALMINE Sede,56942,0,Industrial Production,Italia,1329,Lunes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Argentina.Sede,109229,84,Supply Chain Inventories,Argentina,1330,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,11261,20,Industrial Maintenance,Argentina,1331,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Process Request,Argentina.Campana,11261,20,Industrial Maintenance,Argentina,1332,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Argentina.Campana,11261,81,Industrial Maintenance,Argentina,1333,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,67278,22,Supply Chain Inventories,Uruguay,1334,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Argentina.Campana,11261,1,Industrial Maintenance,Argentina,1335,Jueves,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Applications.Others,Argentina.Campana,11261,1,Industrial Maintenance,Argentina,1336,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data incident,Argentina.Campana,152054,2,Industrial Performance,Argentina,1337,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data.Failure,United States.Koppel,36539,12,Industrial Production,United States,1338,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,China.Qingdao,179616,1,Industrial Performance,China,1339,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Outdated Data,China.Qingdao,179616,8,Industrial Performance,China,1340,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Behaviour.Failure,Colombia.Cartagena,5067,3,Industrial Production,Colombia,1341,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Veracruz,182253,3,Industrial Performance,México,1342,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,181536,15,Supply Chain Inventories,Uruguay,1343,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,181536,15,Supply Chain Inventories,Uruguay,1344,Martes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Others,Argentina.Campana,11261,162,Industrial Maintenance,Argentina,1345,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Argentina.Sede,177084,91,Supply Chain Inventories,Argentina,1346,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,China.Qingdao,61630,118,Business Control Panel,China,1347,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Japan.Kawasaki,47026,6,Industrial Performance,Japon,1348,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Behaviour.Failure,Mexico.Veracruz,115728,11,Business Control Panel,México,1349,Jueves,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Request for information,Mexico.Veracruz,131190,1,Industrial Performance,México,1350,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Mexico.Cd. de México,68925,20,Business Control Panel,México,1351,Jueves,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Mexico.Veracruz,2891,3,Industrial Production,México,1352,Sábado,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Access & Privileges,Argentina.Campana,170380,9,Business Control Panel,Argentina,1353,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data.Failure,Argentina.Campana,79312,11,Industrial Engineering,Argentina,1354,Viernes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Create/Delete/Modify Data,Argentina.Sede,170379,2,Human Resources KPIs,Argentina,1355,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Applications.Access & Privileges,Argentina.Campana,139694,6,Industrial Performance,Argentina,1356,Miércoles,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data.Reprocess,Romania.Zalau,144968,14,Industrial Performance,Rumania,1357,Martes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Access & Privileges,Argentina.Sede,152346,0,Invoicing and Costs,Argentina,1358,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,0-Critical,1-High,Appls.Process Request,Mexico.Veracruz,53793,1,Industrial Performance,México,1359,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Campana,127480,1,Industrial Performance,Argentina,1360,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Others,Argentina.Campana,11261,55,Industrial Maintenance,Argentina,1361,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Erroneous behaviour,Uruguay.Montevideo,107332,1,Industrial Production,Uruguay,1362,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Erroneous behaviour,Uruguay.Montevideo,107332,1,Industrial Production,Uruguay,1363,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,3-Low,Appls.Access & Privileges,Uruguay.Montevideo,152247,8,Supply Chain Inventories,Uruguay,1364,Martes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Create/Delete/Modify Data,Argentina.Sede,157879,7,Human Resources KPIs,Argentina,1365,Miércoles,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Create/Delete/Modify Data,Argentina.Sede,157879,7,Human Resources KPIs,Argentina,1366,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,79312,23,Industrial Engineering,Argentina,1367,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,79312,23,Industrial Engineering,Argentina,1368,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Uruguay.Montevideo,103591,0,Supply Chain Inventories,Uruguay,1369,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Uruguay.Montevideo,103591,0,Supply Chain Inventories,Uruguay,1370,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,United States.NA Headquarters,148625,3,Business Control Panel,United States,1371,Viernes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Business Rule Modification,Argentina.Sede,38348,27,Human Resources KPIs,Argentina,1372,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Business Rule Modification,Argentina.Sede,38348,27,Human Resources KPIs,Argentina,1373,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Business Rule Modification,Mexico.Veracruz,33610,30,Supply Chain Inventories,México,1374,Lunes,16<
